Product_Name,Total,Selling_Price,Offer,Ratings,Description
"APPLE iPhone 15 (Blue, 256 GB)","₹89,900","₹83,999",6% off,4.6,"256 GB ROM 15.49 cm (6.1 inch) Super Retina XDR Display 48MP + 12MP | 12MP Front Camera A16 Bionic Chip, 6 Core Processor Processor 1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"SAMSUNG Galaxy F34 5G (Orchid Violet, 128 GB)","₹24,499","₹19,999",18% off,4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) Full HD+ Display 50MP (OIS) + 8MP + 2MP | 13MP Front Camera 6000 mAh Battery Exynos 1280 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
"OnePlus 11R 5G (Sonic Black, 256 GB)",N/A,"₹44,999",N/A,4.5,16 GB RAM | 256 GB ROM 17.02 cm (6.7 inch) Display 50MP Rear Camera 5000 mAh Battery Domestic warranty of 12 months on phone & 6 months on accessries
SAMSUNG Guru Music 2,"₹2,499","₹1,750",29% off,4.3,NA ROM | Expandable Upto 16 GB 5.08 cm (2 inch) QVGA Display 0MP Front Camera 800 mAh Li-Ion Battery NA 0 Single Core 208MHz Processor 1 Year Manufacturer Warranty
"realme Narzo N53 (Feather Black, 128 GB)","₹13,999","₹10,700",23% off,4.2,8 GB RAM | 128 GB ROM 17.12 cm (6.74 inch) Display 50MP Rear Camera 5000 mAh Battery Domestic 1 Year on Handset and 6 Months on Accessories
SAMSUNG Guru Music 2,"₹2,799","₹2,099",25% off,4.3,NA ROM 5.08 cm (2 inch) NA Display 800 mAh Battery 1 Year Manufacturer Warranty
Micromax X413,"₹1,499",₹854,43% off,4,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) Display 0.3MP Rear Camera 800 mAh Battery One Year manufacturer Warranty
"REDMI 12C (Royal Blue, 64 GB)","₹13,999","₹6,999",50% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.04 cm (6.71 inch) HD+ Display 50MP Rear Camera | 5MP Front Camera 5000 mAh Battery Helio G85 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"SAMSUNG Galaxy M14 5G (ICY Silver, 128 GB)","₹17,990","₹12,245",31% off,4.2,4 GB RAM | 128 GB ROM 16.76 cm (6.6 inch) Display 50MP Rear Camera 6000 mAh Battery 1 year for handset and 6 month for accessories
"realme Narzo N53 (Feather Gold, 128 GB)","₹13,999","₹10,750",23% off,4.2,8 GB RAM | 128 GB ROM 17.12 cm (6.74 inch) Display 50MP Rear Camera 5000 mAh Battery Domestic 1 Year on Handset and 6 Months on Accessories
Kechaoda A27,"₹1,499",₹975,34% off,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 1.68 cm (0.66 inch) Display 800 mAh Battery 1 Year Company Domestic Warranty by Company Authorized Service Center.
Snexian ROCK X,"₹2,999","₹2,500",16% off,3.4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Quarter QVGA Display 0.3MP Rear Camera 3000 mAh Battery 3 Months Company Warranty
Snexian ROCK X,"₹2,999","₹2,500",16% off,3.4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Quarter QVGA Display 0.3MP Rear Camera 3000 mAh Battery 3 Months Company Warranty
Snexian GURU 310,₹999,₹603,39% off,3.3,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) NA Display 1.3MP Rear Camera 800 mAh Battery Please check the physical product for the warranty period and service center details (if any)
"Google Pixel 7a (Coral, 128 GB)","₹43,999","₹39,999",9% off,4.1,8 GB RAM | 128 GB ROM 15.49 cm (6.1 inch) Full HD+ Display 64MP (OIS) + 13MP | 13MP Front Camera 4300 mAh Battery Tensor G2 Processor 1 Year Domestic Warranty
"Honor 90 5G (Diamond Silver, 256 GB)","₹47,999","₹29,999",37% off,4.2,8 GB RAM | 256 GB ROM 17.02 cm (6.7 inch) Display 200MP Rear Camera 5000 mAh Battery 1 year manufacturer warranty for handset & 6 months for accessories
"vivo Y16 (Drizzling Gold, 128 GB)","₹16,999","₹10,799",36% off,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.54 cm (6.51 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 5000 mAh Lithium Battery Mediatek Helio P35 Processor 1 Year of Device & 6 Months for In-Box Accessories
"Infinix Zero 30 5G (Rome Green, 256 GB)","₹29,999","₹23,999",20% off,4.2,12 GB RAM | 256 GB ROM 17.22 cm (6.78 inch) Full HD+ Display 108MP (OIS) + 13MP + 2MP | 50MP Front Camera 5000 mAh Lithium-ion Polymer Battery Dimensity 8020 Processor 1 Year Warranty on the Handset and 6 Months Warranty on the Accessories
"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 256 GB)","₹21,999","₹21,810",N/A,4.4,8 GB RAM | 256 GB ROM 17.07 cm (6.72 inch) Display 108MP Rear Camera 5000 mAh Battery Domestic Warranty of 12 months on phone & 6 months on accessories
"REDMI 12 5G (Moonstone Silver, 128 GB)","₹15,999","₹12,888",19% off,4.3,4 GB RAM | 128 GB ROM 17.25 cm (6.79 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year Manufacturer Warranty
"MOTOROLA G62 5G (Midnight Gray, 128 GB)","₹24,999","₹11,999",52% off,4.1,8 GB RAM | 128 GB ROM 41.94 cm (16.51 cm) Full HD+ Display 50MP + 8MP + 2MP | 16MP Front Camera 5000 mAh Lithium Polymer Battery Qualcomm Snapdragon 695 5G Processor 1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 15 (Pink, 128 GB)","₹79,900","₹74,999",6% off,4.6,"128 GB ROM 15.49 cm (6.1 inch) Super Retina XDR Display 48MP + 12MP | 12MP Front Camera A16 Bionic Chip, 6 Core Processor Processor 1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"vivo V29e 5G (Artistic Red, 256 GB)","₹33,999","₹28,999",14% off,4.3,8 GB RAM | 256 GB ROM 17.22 cm (6.78 inch) Full HD+ Display 64MP + 8MP | 50MP Front Camera 5000 mAh Battery Snapdragon 695 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Nokia 106,"₹1,699","₹1,491",12% off,4.1,32 MB RAM | 32 MB ROM 17.02 cm (6.7 inch) Display 1000 mAh Battery SC6531E Processor 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
SAMSUNG 1215,"₹2,099","₹1,599",23% off,3.7,153 MB RAM | 153 MB ROM 3.81 cm (1.5 inch) Display 800 mAh Battery 12 month from servies center
"vivo V29e 5G (Artistic Blue, 256 GB)","₹33,999","₹28,999",14% off,4.3,8 GB RAM | 256 GB ROM 17.22 cm (6.78 inch) Full HD+ Display 64MP + 8MP | 50MP Front Camera 5000 mAh Battery Snapdragon 695 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Micromax J2,"₹1,549",₹907,41% off,3.8,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) Display 800 mAh Battery One Year Manufacture Warranty
"OPPO Reno10 Pro 5G (Silvery Grey, 256 GB)","₹44,999","₹37,999",15% off,4.3,12 GB RAM | 256 GB ROM 17.02 cm (6.7 inch) Full HD+ Display 50MP + 32MP + 8MP | 32MP Front Camera 4600 mAh Battery Snapdragon 778G 5G Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"OnePlus 10R (Forest Green, 128 GB)","₹38,999","₹27,498",29% off,4.3,8 GB RAM | 128 GB ROM 17.02 cm (6.7 inch) Display 50MP Rear Camera | 16MP Front Camera 5000 mAh Battery 1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
SAMSUNG Guru Music 2,"₹2,799","₹2,050",26% off,4.3,NA ROM 5.08 cm (2 inch) NA Display 800 mAh Battery 1 Year Manufacturer Warranty
Micromax J3,"₹1,549",₹851,45% off,3.3,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) Display 800 mAh Battery 1 Year Company Domestic Warranty by Company Authorized Service Center.
"vivo V29e 5G (Artistic Red, 128 GB)","₹31,999","₹26,999",15% off,4.3,8 GB RAM | 128 GB ROM 17.22 cm (6.78 inch) Full HD+ Display 64MP + 8MP | 50MP Front Camera 5000 mAh Battery Snapdragon 695 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Micromax J2,"₹1,549",₹855,44% off,3.8,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) Display 800 mAh Battery 1 Year Company Domestic Warranty by Company Authorized Service Center. and six months on accessories
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 256 GB)","₹21,999","₹21,685",1% off,4.4,8 GB RAM | 256 GB ROM 17.07 cm (6.72 inch) Display 108MP Rear Camera 5000 mAh Battery Domestic Warranty of 12 months on phone & 6 months on accessories
"MOTOROLA g73 5G (Lucent White, 128 GB)","₹21,999","₹12,999",40% off,4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) Full HD+ Display 50MP + 8MP | 16MP Front Camera 5000 mAh Battery Mediatek Dimensity 930 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Snexian GURU 310,₹998,₹609,38% off,3.3,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) NA Display 1.3MP Rear Camera 850 mAh Battery 1 Year Warranty
Snexian GURU 310,₹999,₹692,30% off,3.3,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) NA Display 1.3MP Rear Camera 850 mAh Battery 1 Year Warranty
"MOTOROLA e13 (Creamy White, 64 GB)","₹10,999","₹6,499",40% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Battery Unisoc T606 Processor 1 Year on Handset and 6 Months on Accessories
"IQOO Z6 Lite 5G (With Charger) (Mystic Night, 128 GB)","₹19,999","₹14,299",28% off,4.3,6 GB RAM | 128 GB ROM 16.97 cm (6.68 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year
"OnePlus Nord 3 5G (Tempest Gray, 256 GB)","₹37,999","₹35,938",5% off,4.4,16 GB RAM | 256 GB ROM 17.12 cm (6.74 inch) Display 50MP Rear Camera 5000 mAh Battery Domestic 1 Year of Device & 6 Months for In-Box Accessories
"SAMSUNG Galaxy A14 5G (Dark Red, 64 GB)","₹18,499","₹14,499",21% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) HD+ Display 50MP + 2MP | 13MP Front Camera 5000 mAh Lithium Ion Battery SEC S5E8535 (Exynos 1330) Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
"I Kall King Talking, Contact icon and Auto Call Recording",₹999,₹729,27% off,3.6,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 12 Months on Feature phone and 6 Months On Accessories
Cellecor E6+,"₹1,949","₹1,187",39% off,3.6,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 0.8MP Rear Camera 2750 mAh Battery 1 year warranty for device and 6months warranty for accessories
Micromax X512,"₹1,799",₹899,50% off,3.9,56 MB RAM | 24 MB ROM 4.5 cm (1.77 inch) Display 0.3MP Rear Camera 1750 mAh Battery 1 Year Company Domestic Warranty by Company Authorized Service Center.
"OnePlus 11R 5G (Sonic Black, 128 GB)","₹39,999","₹39,900",N/A,4.5,8 GB RAM | 128 GB ROM 17.02 cm (6.7 inch) Display 50MP Rear Camera 5000 mAh Battery Domestic warranty of 12 months on phone & 6 months on accessories
Cellecor X3,"₹1,749",₹959,45% off,3.7,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Warranty for Phone and 6 Months  Warranty for Accessories Including Battery from the Date of Purchase.
Cellecor C60+,"₹1,949","₹1,283",34% off,3.7,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Display 0.8MP Rear Camera 2750 mAh Battery 1 Year Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase.
"REDMI 13c 5G (Starlight Black, 128 GB) (6 GB RAM) (Starlight Black, 128 GB)","₹16,999","₹12,999",23% off,3.9,6 GB RAM | 128 GB ROM 17.12 cm (6.74 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year
Kechaoda K115,"₹1,499","₹1,080",27% off,4.1,32 MB RAM | 32 MB ROM 3.66 cm (1.44 inch) QVGA Display 0.3MP Rear Camera 850 mAh Battery 1 Year Company Domestic Warranty by Company Authorized Service Center.
Kechaoda K115,"₹1,499","₹1,090",27% off,4.1,32 MB RAM | 32 MB ROM 3.66 cm (1.44 inch) QVGA Display 0.3MP Rear Camera 850 mAh Battery 1 Year Company Domestic Warranty by Company Authorized Service Center.
"SAMSUNG Galaxy F34 5G (Electric Black, 128 GB)","₹25,999","₹21,999",15% off,4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) Full HD+ Display 50MP (OIS) + 8MP + 2MP | 13MP Front Camera 6000 mAh Battery Exynos 1280 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
Cellecor E10,"₹1,949","₹1,299",33% off,3.8,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 6.1 cm (2.4 inch) Display 0.8MP Rear Camera 2750 mAh Battery 1 Year Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase.
Cellecor E8 Plus,"₹1,949","₹1,300",33% off,3.6,32 MB RAM | 32 MB ROM 6.1 cm (2.4 inch) Display 0.8MP Rear Camera 2750 mAh Battery 1 Year Warranty for Device and 6 Months for Inbox Accessories Including Battery from the Date of Purchase.
"Nokia 110 Dual Sim, Keypad Mobile with Wireless FM Radio, Bluetooth and Rear Camera","₹2,099","₹1,859",11% off,4,32 MB RAM | 32 MB ROM 17.02 cm (6.7 inch) Display 0.08MP Rear Camera 1000 mAh Battery 6531E Processor 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹35,999","₹31,999",11% off,4.2,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB 17.02 cm (6.7 inch) Full HD+ Display 108MP + 8MP + 2MP | 32MP Front Camera 6000 mAh Battery Octa Core Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
Cellecor E3,"₹1,949","₹1,035",46% off,3.5,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Display 0.8MP Rear Camera 1000 mAh Battery 1 Year Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase.
Cellecor A5,"₹1,499","₹1,216",18% off,4,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1MP Rear Camera 1000 mAh Battery 1 year warranty for device and 6months warranty for accessories
"SAMSUNG Galaxy F13 (Sunrise Copper, 64 GB)","₹14,999","₹10,999",26% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 5MP + 2MP | 8MP Front Camera 6000 mAh Lithium Ion Battery Exynos 850 Processor 1 Year Warranty Provided By the Manufacturer from Date of Purchase
Kechaoda K115,"₹1,499","₹1,069",28% off,4.1,32 MB RAM | 32 MB ROM 3.66 cm (1.44 inch) QVGA Display 0.3MP Rear Camera 850 mAh Battery 1 Year Company Domestic Warranty by Company Authorized Service Center.
"OnePlus 11R 5G (Sonic Black, 128 GB)","₹39,999","₹39,990",N/A,4.5,8 GB RAM | 128 GB ROM 17.02 cm (6.7 inch) Display 50MP Rear Camera 5000 mAh Battery Domestic warranty of 12 months on phone & 6 months on accessories
"itel P40 (Luxurious Gold, 128 GB)","₹8,999","₹6,849",23% off,4.4,8 GB RAM | 128 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 6000 mAh Battery Domestic Warranty 1 Year For handset And 6 Month For Accessories.
"APPLE iPhone 13 (Midnight, 128 GB)","₹59,900","₹52,999",11% off,4.6,128 GB ROM 15.49 cm (6.1 inch) Super Retina XDR Display 12MP + 12MP | 12MP Front Camera A15 Bionic Chip Processor Brand Warranty for 1 Year
KARBONN Jumbo K9,"₹1,790","₹1,295",27% off,4,Expandable Upto 8 GB 6.1 cm (2.4 inch) FWVGA Display 1.3MP + 0MP | 2MP Front Camera 1800 mAh Li-Ion Battery NA Processor 1 Year Company Domestic Warranty by Company Authorized Service Center.
"SAMSUNG Galaxy A34 5G (Awesome Lime, 256 GB)","₹39,499","₹30,999",21% off,4.2,"8 GB RAM | 256 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) Full HD+ Display 48MP + 8MP + 5MP | 13MP Front Camera 5000 mAh Li-ion Battery Battery Dimensity 1080, Octa Core Processor 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories"
"SAMSUNG Galaxy M14 5G (Berry Blue, 128 GB)","₹18,990","₹13,588",28% off,4.2,6 GB RAM | 128 GB ROM 16.76 cm (6.6 inch) Display 50MP Rear Camera 6000 mAh Battery 1 year for handset and 6 month for accessories
"vivo Y16 (Steller Black, 64 GB)","₹13,999","₹10,999",21% off,4.2,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.54 cm (6.51 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 5000 mAh Lithium Battery Mediatek Helio P35 Processor 1 Year of Device & 6 Months for In-Box Accessories
"REDMI 11 Prime (Playful Green, 128 GB)","₹16,999","₹10,249",39% off,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB 16.71 cm (6.58 inch) Full HD+ Display 50MP + 2MP + 2MP | 8MP Front Camera 5000 mAh Battery Helio G99 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Jio V2 Keypad Phone (UPI) Locked,"₹1,999","₹1,089",45% off,3.7,20 MB RAM | 20 MB ROM 4.5 cm (1.77 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Manufacturer Warranty
KARBONN KX 29,"₹1,790","₹1,409",21% off,3.7,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 2700 mAh Battery 1 Year Company Domestic Warranty by Company Authorized Service Center.
KARBONN KX 29,"₹1,890","₹1,404",25% off,3.7,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 2700 mAh Battery 1 Year Company Domestic Warranty by Company Authorized Service Center.
GFive A1,"₹1,099",₹754,31% off,3.5,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 1.3MP Rear Camera 1000 mAh Battery 1 Year Company Domestic Warranty by Company Authorized Service Center.
"SAMSUNG Galaxy A54 5G (Awesome Graphite, 256 GB)","₹45,999","₹38,999",15% off,4.2,"8 GB RAM | 256 GB ROM | Expandable Upto 1 TB 16.26 cm (6.4 inch) Full HD+ Display 50MP + 12MP + 5MP | 32MP Front Camera 5000 mAh Battery Exynos 1380, Octa Core Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories"
"IQOO Z7 Pro 5G (Graphite Matte, 128 GB)","₹26,999","₹24,425",9% off,4.5,8 GB RAM | 128 GB ROM 17.22 cm (6.78 inch) Display 64MP Rear Camera 4600 mAh Battery 1 Year on Handset and 6 Months on Accessories
"OPPO Reno10 Pro+ 5G (Glossy Purple, 256 GB)","₹59,999","₹54,999",8% off,4.5,12 GB RAM | 256 GB ROM 17.12 cm (6.74 inch) Full HD+ Display 50MP + 64MP + 8MP | 32MP Front Camera 4700 mAh Battery Snapdragon 8+ Gen 1 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Tecno Camon 20 4G with FHD + Big AMOLED Display (Art Edition, 256 GB)","₹17,999","₹13,875",22% off,4.2,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ Display 64MP + 2MP | 32MP Front Camera 5000 mAh Battery Mediatek MT6769Z Helio G85 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
"itel P40 (Luxurious Gold, 128 GB)","₹8,999","₹6,849",23% off,4.4,8 GB RAM | 128 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 6000 mAh Battery Domestic Warranty 1 Year For handset And 6 Month For Accessories.
"REDMI Note 12 Pro 5G (Glacier Blue, 256 GB)","₹31,999","₹23,999",25% off,4.2,8 GB RAM | 256 GB ROM 16.94 cm (6.67 inch) Full HD+ AMOLED Display 50MP (OIS) + 8MP + 2MP | 16MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek Dimensity 1080 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)","₹22,999","₹18,999",17% off,4.1,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) HD+ Display 50MP + 2MP | 13MP Front Camera 5000 mAh Lithium Ion Battery SEC S5E8535 (Exynos 1330) Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
DIZO Star 500,"₹1,999","₹1,499",25% off,3.9,32 MB RAM | 32 MB ROM | Expandable Upto 64 GB 7.11 cm (2.8 inch) QVGA Display 0.3MP Rear Camera 1900 mAh Battery SC6531E Processor 1 Year Warranty
"SAMSUNG Galaxy M13 (Aqua Green, 128 GB)","₹17,999","₹11,999",33% off,4.2,6 GB RAM | 128 GB ROM 16.76 cm (6.6 inch) Display 50MP Rear Camera 6000 mAh Battery 12 Months Warranty
Kechaoda A26,"₹1,399",₹955,31% off,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 1.68 cm (0.66 inch) FWVGA Display 800 mAh Battery 1 Year Company Domestic Warranty by Company Authorized Service Center.
"REDMI Note 12 5G (Matte Black, 128 GB)","₹21,999","₹16,999",22% off,4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Full HD+ AMOLED Display 48MP + 8MP + 2MP | 13MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 4 Gen 1 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
HOTLINE H310,₹999,₹575,42% off,3.3,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery The Hotline Mobiles has 3 Months Manufacture’s Warranty & after Warranty period we would like to help our customers with the best possible service under low expenses.
"POCO M4 Pro (Yellow, 128 GB)","₹21,999","₹13,999",36% off,4.2,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.33 cm (6.43 inch) Full HD+ AMOLED Display 64MP + 8MP + 2MP | 16MP Front Camera 5000 mAh Lithium-ion Polymer Battery Mediatek Helio G96 Processor One Year for Handset, 6 Months for Accessories"
"REDMI 12C (Mint Green, 64 GB)","₹13,999","₹6,999",50% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.04 cm (6.71 inch) HD+ Display 50MP Rear Camera | 5MP Front Camera 5000 mAh Battery Helio G85 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
